,Participant,hit,position,series,x,y,distance,mode,Hammer
39,10.0,39.0,4.0,2.0,-1.977252,-18.06223,18.17014,VR,leicht
40,10.0,40.0,4.0,2.0,-6.67117,-28.60959,29.37708,VR,leicht
41,10.0,41.0,3.0,1.0,-4.204696,-12.732,13.40833,VR,schwer
42,10.0,42.0,3.0,1.0,-3.598901,-12.72134,13.22061,VR,schwer
43,10.0,43.0,3.0,1.0,10.48907,4.801268,11.53572,VR,schwer
44,10.0,44.0,3.0,1.0,3.665519,3.575996,5.120915,VR,schwer
45,10.0,45.0,3.0,1.0,8.496533,1.128403,8.571136,VR,schwer
46,10.0,46.0,6.0,1.0,2.893581,-9.092802,9.542109,VR,schwer
47,10.0,47.0,6.0,1.0,4.186021,-1.472879,4.437582,VR,schwer
48,10.0,48.0,6.0,1.0,13.31943,-2.331101,13.52188,VR,schwer
49,10.0,49.0,6.0,1.0,6.492733,-3.431189,7.343612,VR,schwer
50,10.0,50.0,6.0,1.0,0.2560824,-7.189892,7.194451,VR,schwer
51,10.0,51.0,3.0,2.0,13.25138,-7.383825,15.1697,VR,schwer
52,10.0,52.0,3.0,2.0,-2.306442,-0.3029632,2.326255,VR,schwer
53,10.0,53.0,3.0,2.0,6.553594,-5.980932,8.872493,VR,schwer
54,10.0,54.0,3.0,2.0,1.441277,8.32777,8.45157,VR,schwer
55,10.0,55.0,3.0,2.0,-8.534999,-4.561377,9.677415,VR,schwer
56,10.0,56.0,6.0,2.0,7.403351,-11.20818,13.43253,VR,schwer
57,10.0,57.0,6.0,2.0,2.319337,3.124163,3.890979,VR,schwer
58,10.0,58.0,6.0,2.0,18.93617,-10.99792,21.89824,VR,schwer
59,10.0,59.0,6.0,2.0,4.25801,2.170931,4.779497,VR,schwer
60,10.0,60.0,6.0,2.0,1.251423,-20.64392,20.68182,VR,schwer
1,7.0,1.0,3.0,1.0,-8.571804,34.55965,35.60681,VR,schwer
2,7.0,2.0,3.0,1.0,2.706497,5.295419,5.946981,VR,schwer
3,7.0,3.0,3.0,1.0,0.2214133,-38.88556,38.88618,VR,schwer
4,7.0,4.0,3.0,1.0,0.8979536,13.92987,13.95878,VR,schwer
5,7.0,5.0,3.0,1.0,4.461364,-13.81276,14.51537,VR,schwer
6,7.0,6.0,6.0,1.0,11.14134,11.94435,16.33392,VR,schwer
7,7.0,7.0,6.0,1.0,13.716,9.114667,16.46833,VR,schwer
8,7.0,8.0,6.0,1.0,13.36696,-2.78841,13.6547,VR,schwer
9,7.0,9.0,6.0,1.0,10.17788,36.35292,37.75081,VR,schwer
10,7.0,10.0,6.0,1.0,10.37625,3.875441,11.07635,VR,schwer
11,7.0,11.0,3.0,2.0,23.39561,19.58961,30.51405,VR,schwer
12,7.0,12.0,3.0,2.0,26.67326,-6.248659,27.39541,VR,schwer
13,7.0,13.0,3.0,2.0,5.654058,-6.82374,8.861816,VR,schwer
14,7.0,14.0,3.0,2.0,7.881787,2.989502,8.42969,VR,schwer
15,7.0,15.0,3.0,2.0,-18.01679,19.80082,26.77083,VR,schwer
16,7.0,16.0,6.0,2.0,-10.177,3.508893,10.76492,VR,schwer
19,7.0,19.0,6.0,2.0,4.62045,13.62083,14.38317,VR,schwer
20,7.0,20.0,6.0,2.0,-7.611681,-9.655687,12.29512,VR,schwer
21,7.0,21.0,6.0,2.0,14.27724,-5.11813,15.1669,VR,schwer
22,7.0,22.0,6.0,2.0,5.792697,0.1734109,5.795292,VR,schwer
23,7.0,23.0,2.0,1.0,-11.50318,6.465661,13.19576,VR,mittel
24,7.0,24.0,2.0,1.0,-10.15446,-3.443225,10.72235,VR,mittel
25,7.0,25.0,2.0,1.0,1.398719,-23.0822,23.12454,VR,mittel
26,7.0,26.0,2.0,1.0,12.69031,-16.98679,21.20365,VR,mittel
27,7.0,27.0,2.0,1.0,-14.60419,-12.60469,19.29146,VR,mittel
28,7.0,28.0,5.0,1.0,-13.94885,-1.337703,14.01285,VR,mittel
29,7.0,29.0,5.0,1.0,-13.0099,7.410842,14.97258,VR,mittel
30,7.0,30.0,5.0,1.0,-9.586264,0.5177118,9.600233,VR,mittel
31,7.0,31.0,5.0,1.0,-51.20351,-3.001635,51.29141,VR,mittel
32,7.0,32.0,5.0,1.0,-17.29717,21.48883,27.58554,VR,mittel
33,7.0,33.0,2.0,2.0,-21.39167,8.097096,22.87283,VR,mittel
34,7.0,34.0,2.0,2.0,-4.425249,-5.308022,6.910711,VR,mittel
35,7.0,35.0,2.0,2.0,-9.068884,-9.224153,12.9356,VR,mittel
36,7.0,36.0,2.0,2.0,9.538336,-26.59173,28.25066,VR,mittel
37,7.0,37.0,2.0,2.0,-16.97649,-11.46046,20.48276,VR,mittel
38,7.0,38.0,2.0,2.0,-7.626472,-5.785126,9.572396,VR,mittel
39,7.0,39.0,2.0,2.0,-16.00684,-9.847377,18.79334,VR,mittel
40,7.0,40.0,5.0,2.0,-2.893453,-22.87978,23.06201,VR,mittel
41,7.0,41.0,5.0,2.0,-23.63094,2.199676,23.7331,VR,mittel
42,7.0,42.0,5.0,2.0,4.811167,0.4336589,4.830671,VR,mittel
43,7.0,43.0,5.0,2.0,2.513134,-4.783654,5.403628,VR,mittel
44,7.0,44.0,5.0,2.0,-10.56577,-3.518211,11.13613,VR,mittel
45,7.0,45.0,1.0,1.0,5.348799,26.37483,26.91173,VR,leicht
46,7.0,46.0,1.0,1.0,10.92919,2.98722,11.33008,VR,leicht
47,7.0,47.0,1.0,1.0,8.199178,2.506659,8.573789,VR,leicht
48,7.0,48.0,1.0,1.0,-3.784104,-2.92797,4.784606,VR,leicht
49,7.0,49.0,1.0,1.0,-22.59217,-13.05006,26.09042,VR,leicht
50,7.0,50.0,4.0,1.0,-3.253151,-28.30037,28.48674,VR,leicht
51,7.0,51.0,4.0,1.0,12.57852,22.46797,25.74935,VR,leicht
52,7.0,52.0,4.0,1.0,-2.963822,7.584859,8.143361,VR,leicht
53,7.0,53.0,4.0,1.0,2.647214,1.882686,3.248423,VR,leicht
54,7.0,54.0,4.0,1.0,-22.87172,-2.628901,23.02231,VR,leicht
55,7.0,55.0,1.0,2.0,4.383356,3.035873,5.33201,VR,leicht
56,7.0,56.0,1.0,2.0,-26.35501,-27.8493,38.3428,VR,leicht
57,7.0,57.0,1.0,2.0,-1.28558,2.003857,2.38079,VR,leicht
58,7.0,58.0,1.0,2.0,-39.79773,-12.75095,41.7905,VR,leicht
59,7.0,59.0,4.0,2.0,-11.75398,-9.026027,14.81976,VR,leicht
60,7.0,60.0,4.0,2.0,-13.35716,19.05732,23.2722,VR,leicht
61,7.0,61.0,4.0,2.0,12.98195,8.095165,15.29911,VR,leicht
62,7.0,62.0,4.0,2.0,9.625345,28.73606,30.30525,VR,leicht
1,2.0,1.0,1.0,1.0,0.8852308,17.90368,17.92555,VR,leicht
2,2.0,2.0,1.0,1.0,3.29284,-4.922421,5.922248,VR,leicht
3,2.0,3.0,1.0,1.0,9.382744,4.81273,10.54506,VR,leicht
4,2.0,4.0,1.0,1.0,4.162166,3.051395,5.160876,VR,leicht
5,2.0,5.0,1.0,1.0,-2.848811,5.116179,5.855854,VR,leicht
6,2.0,6.0,4.0,1.0,1.696888,-2.597738,3.102849,VR,leicht
7,2.0,7.0,4.0,1.0,9.020916,-3.61285,9.71749,VR,leicht
8,2.0,8.0,4.0,1.0,5.886206,2.644914,6.453138,VR,leicht
9,2.0,9.0,4.0,1.0,-14.43727,4.128013,15.01583,VR,leicht
10,2.0,10.0,4.0,1.0,-47.42196,28.75119,55.45695,VR,leicht
11,2.0,11.0,1.0,2.0,10.17085,16.80349,19.64188,VR,leicht
12,2.0,12.0,1.0,2.0,5.865928,8.055987,9.965343,VR,leicht
13,2.0,13.0,1.0,2.0,10.33888,16.30812,19.30925,VR,leicht
14,2.0,14.0,1.0,2.0,-7.218412,8.925282,11.47894,VR,leicht
15,2.0,15.0,4.0,2.0,5.958876,4.197718,7.288967,VR,leicht
16,2.0,16.0,4.0,2.0,8.345824,-0.8360286,8.387593,VR,leicht
17,2.0,17.0,4.0,2.0,23.07552,-6.330107,23.92802,VR,leicht
18,2.0,18.0,4.0,2.0,5.928317,0.4931763,5.948795,VR,leicht
19,2.0,19.0,4.0,2.0,17.18225,4.107144,17.6663,VR,leicht
20,2.0,20.0,3.0,1.0,12.9244,8.643869,15.54853,VR,schwer
21,2.0,21.0,3.0,1.0,15.62495,8.862086,17.96318,VR,schwer
22,2.0,22.0,3.0,1.0,1.779335,15.40615,15.50856,VR,schwer
23,2.0,23.0,3.0,1.0,-6.169684,2.339167,6.598235,VR,schwer
24,2.0,24.0,3.0,1.0,5.523137,20.46455,21.19676,VR,schwer
25,2.0,25.0,6.0,1.0,1.136454,-3.818156,3.983697,VR,schwer
26,2.0,26.0,6.0,1.0,9.087969,2.584374,9.448289,VR,schwer
27,2.0,27.0,6.0,1.0,10.81032,-7.753146,13.30317,VR,schwer
28,2.0,28.0,6.0,1.0,6.355767,-8.160899,10.34389,VR,schwer
29,2.0,29.0,6.0,1.0,4.400049,-0.2379745,4.40648,VR,schwer
30,2.0,30.0,3.0,2.0,4.001177,-6.624104,7.738745,VR,schwer
31,2.0,31.0,3.0,2.0,9.550594,3.273139,10.0959,VR,schwer
32,2.0,32.0,3.0,2.0,7.501881,9.315865,11.96092,VR,schwer
33,2.0,33.0,3.0,2.0,-3.607666,-15.85825,16.26343,VR,schwer
34,2.0,34.0,3.0,2.0,19.58969,13.14878,23.59336,VR,schwer
35,2.0,35.0,6.0,2.0,0.2839778,-13.97116,13.97405,VR,schwer
36,2.0,36.0,6.0,2.0,6.366664,4.336496,7.703221,VR,schwer
37,2.0,37.0,6.0,2.0,3.205152,-9.808073,10.31849,VR,schwer
38,2.0,38.0,6.0,2.0,18.24098,-1.989697,18.34918,VR,schwer
39,2.0,39.0,6.0,2.0,17.19942,-9.779378,19.78525,VR,schwer
40,2.0,40.0,2.0,1.0,-0.2058745,11.64827,11.65009,VR,mittel
41,2.0,41.0,2.0,1.0,-2.31661,-6.973301,7.348034,VR,mittel
42,2.0,42.0,2.0,1.0,7.853807,-0.4392271,7.866079,VR,mittel
43,2.0,43.0,2.0,1.0,-8.901027,-6.489474,11.01551,VR,mittel
44,2.0,44.0,2.0,1.0,-3.754715,-10.31384,10.97603,VR,mittel
45,2.0,45.0,5.0,1.0,3.284012,4.495371,5.567144,VR,mittel
46,2.0,46.0,5.0,1.0,0.6247253,0.1778096,0.6495368,VR,mittel
47,2.0,47.0,5.0,1.0,-5.07793,-12.94904,13.9091,VR,mittel
48,2.0,48.0,5.0,1.0,-1.691727,-10.93765,11.0677,VR,mittel
49,2.0,49.0,5.0,1.0,7.697152,4.464248,8.89807,VR,mittel
50,2.0,50.0,2.0,2.0,1.631777,7.470829,7.646959,VR,mittel
51,2.0,51.0,2.0,2.0,-1.102285,-2.222203,2.480568,VR,mittel
52,2.0,52.0,2.0,2.0,-0.7598268,-2.304274,2.426317,VR,mittel
53,2.0,53.0,2.0,2.0,6.37616,-5.793732,8.615262,VR,mittel
54,2.0,54.0,2.0,2.0,5.222348,1.66592,5.481624,VR,mittel
55,2.0,55.0,5.0,2.0,3.503959,-3.807558,5.174478,VR,mittel
56,2.0,56.0,5.0,2.0,7.17635,-11.12077,13.23524,VR,mittel
57,2.0,57.0,5.0,2.0,12.39628,-3.026717,12.76044,VR,mittel
58,2.0,58.0,5.0,2.0,-7.856586,4.562435,9.085249,VR,mittel
59,2.0,59.0,5.0,2.0,6.234131,-5.294623,8.179085,VR,mittel
60,2.0,60.0,5.0,2.0,-33.89075,-47.66036,58.48156,VR,mittel
1,31.0,1.0,3.0,1.0,14.38826,5.768388,15.50149,VR,schwer
2,31.0,2.0,3.0,1.0,-4.37079,-2.536013,5.053234,VR,schwer
3,31.0,3.0,3.0,1.0,10.13148,-0.7868245,10.16199,VR,schwer
4,31.0,4.0,3.0,1.0,14.63096,3.985305,15.16402,VR,schwer
5,31.0,5.0,3.0,1.0,18.74683,7.365924,20.14201,VR,schwer
6,31.0,6.0,6.0,1.0,9.180285,5.367278,10.63416,VR,schwer
7,31.0,7.0,6.0,1.0,1.379867,0.08617126,1.382555,VR,schwer
8,31.0,8.0,6.0,1.0,15.60767,11.62697,19.46242,VR,schwer
9,31.0,9.0,6.0,1.0,30.11392,-14.08064,33.24324,VR,schwer
10,31.0,10.0,6.0,1.0,11.43521,-9.714154,15.00429,VR,schwer
11,31.0,11.0,3.0,2.0,11.59734,3.544777,12.12698,VR,schwer
12,31.0,12.0,3.0,2.0,11.80634,9.016329,14.85543,VR,schwer
13,31.0,13.0,3.0,2.0,8.341247,3.126004,8.907766,VR,schwer
14,31.0,14.0,3.0,2.0,0.6166151,-1.703195,1.811377,VR,schwer
15,31.0,15.0,3.0,2.0,11.89889,10.30867,15.74332,VR,schwer
16,31.0,16.0,6.0,2.0,4.055259,-18.64699,19.08286,VR,schwer
17,31.0,17.0,6.0,2.0,9.0685,12.40118,15.36317,VR,schwer
18,31.0,18.0,6.0,2.0,15.97057,23.27849,28.23025,VR,schwer
19,31.0,19.0,6.0,2.0,-11.6761,41.7425,43.34475,VR,schwer
20,31.0,20.0,6.0,2.0,-2.887944,3.378407,4.444531,VR,schwer
21,31.0,21.0,1.0,1.0,-1.641782,8.237048,8.399072,VR,leicht
22,31.0,22.0,1.0,1.0,-7.940846,15.0743,17.03795,VR,leicht
23,31.0,23.0,1.0,1.0,7.713152,6.195733,9.893423,VR,leicht
24,31.0,24.0,1.0,1.0,-0.1579542,7.578547,7.580193,VR,leicht
25,31.0,25.0,1.0,1.0,9.062194,-4.669158,10.19433,VR,leicht
26,31.0,26.0,4.0,1.0,6.009177,-4.038815,7.24032,VR,leicht
27,31.0,27.0,4.0,1.0,-1.556896,0.5396789,1.64778,VR,leicht
28,31.0,28.0,4.0,1.0,-15.20069,-10.10162,18.25113,VR,leicht
29,31.0,29.0,4.0,1.0,11.97739,15.44427,19.5444,VR,leicht
30,31.0,30.0,4.0,1.0,9.985706,-5.749275,11.52252,VR,leicht
31,31.0,31.0,1.0,2.0,-4.26785,-6.889237,8.104082,VR,leicht
32,31.0,32.0,1.0,2.0,8.833467,2.726958,9.244805,VR,leicht
33,31.0,33.0,1.0,2.0,13.624,17.70613,22.34101,VR,leicht
34,31.0,34.0,1.0,2.0,-2.058944,14.23792,14.38602,VR,leicht
35,31.0,35.0,1.0,2.0,-5.863991,6.032432,8.412884,VR,leicht
36,31.0,36.0,4.0,2.0,-1.723589,-24.20483,24.26612,VR,leicht
37,31.0,37.0,4.0,2.0,15.00132,-23.26245,27.67998,VR,leicht
38,31.0,38.0,4.0,2.0,-1.944764,6.473329,6.759149,VR,leicht
39,31.0,39.0,4.0,2.0,11.53354,5.806474,12.91269,VR,leicht
40,31.0,40.0,4.0,2.0,8.375476,11.96607,14.60601,VR,leicht
41,31.0,41.0,2.0,1.0,10.24538,15.55515,18.62607,VR,mittel
42,31.0,42.0,2.0,1.0,-6.785652,-1.322066,6.913243,VR,mittel
43,31.0,43.0,2.0,1.0,2.670517,2.895857,3.939245,VR,mittel
44,31.0,44.0,2.0,1.0,5.823091,11.53195,12.91876,VR,mittel
45,31.0,45.0,2.0,1.0,-5.799817,-0.6392244,5.834937,VR,mittel
46,31.0,46.0,5.0,1.0,15.17557,0.7681386,15.195,VR,mittel
47,31.0,47.0,5.0,1.0,10.80048,15.49039,18.88392,VR,mittel
48,31.0,48.0,5.0,1.0,2.630386,-1.602443,3.080057,VR,mittel
49,31.0,49.0,5.0,1.0,16.32231,9.360182,18.8157,VR,mittel
50,31.0,50.0,5.0,1.0,1.530066,6.18411,6.370582,VR,mittel
51,31.0,51.0,2.0,2.0,3.537337,15.76292,16.15495,VR,mittel
52,31.0,52.0,2.0,2.0,9.101577,7.897532,12.0503,VR,mittel
53,31.0,53.0,2.0,2.0,4.628834,-16.63752,17.26943,VR,mittel
54,31.0,54.0,2.0,2.0,3.362978,-4.543028,5.65232,VR,mittel
55,31.0,55.0,2.0,2.0,2.67814,15.90142,16.12537,VR,mittel
56,31.0,56.0,5.0,2.0,9.312335,-4.664183,10.41509,VR,mittel
57,31.0,57.0,5.0,2.0,-2.269476,2.413906,3.313226,VR,mittel
58,31.0,58.0,5.0,2.0,11.38636,2.547792,11.66792,VR,mittel
59,31.0,59.0,5.0,2.0,5.827991,10.92753,12.38452,VR,mittel
60,31.0,60.0,5.0,2.0,-2.507406,3.455171,4.269109,VR,mittel
1,29.0,1.0,1.0,1.0,-10.12551,-6.870741,12.23654,VR,leicht
2,29.0,2.0,1.0,1.0,5.59415,-4.378184,7.103732,VR,leicht
3,29.0,3.0,1.0,1.0,2.415875,-11.37537,11.62908,VR,leicht
4,29.0,4.0,1.0,1.0,10.78812,-6.48709,12.58832,VR,leicht
5,29.0,5.0,1.0,1.0,1.858979,-5.863148,6.150797,VR,leicht
6,29.0,6.0,4.0,1.0,-14.56722,-17.4516,22.7324,VR,leicht
7,29.0,7.0,4.0,1.0,-3.304972,-21.23764,21.49326,VR,leicht
8,29.0,8.0,4.0,1.0,9.302875,-23.43849,25.21718,VR,leicht
9,29.0,9.0,4.0,1.0,6.74121,-7.841482,10.34083,VR,leicht
10,29.0,10.0,4.0,1.0,-0.3014437,-9.641524,9.646236,VR,leicht
11,29.0,11.0,1.0,2.0,-10.55755,-2.780783,10.91763,VR,leicht
12,29.0,12.0,1.0,2.0,7.482974,-12.16356,14.28101,VR,leicht
13,29.0,13.0,1.0,2.0,16.27425,-16.79758,23.38824,VR,leicht
14,29.0,14.0,1.0,2.0,2.022722,-14.07247,14.2171,VR,leicht
15,29.0,15.0,1.0,2.0,0.1994861,-14.01903,14.02045,VR,leicht
16,29.0,16.0,4.0,2.0,-6.08373,-22.66921,23.47136,VR,leicht
17,29.0,17.0,4.0,2.0,7.629519,-4.414473,8.814597,VR,leicht
18,29.0,18.0,4.0,2.0,1.967956,-15.48916,15.61368,VR,leicht
19,29.0,19.0,4.0,2.0,-0.5209783,-18.02514,18.03267,VR,leicht
20,29.0,20.0,4.0,2.0,1.967227,-14.95477,15.08361,VR,leicht
21,29.0,21.0,3.0,1.0,-1.748978,-4.138118,4.492544,VR,schwer
22,29.0,22.0,3.0,1.0,5.592389,-10.92917,12.27687,VR,schwer
23,29.0,23.0,3.0,1.0,28.12764,10.6116,30.06277,VR,schwer
24,29.0,24.0,3.0,1.0,17.54633,0.2946927,17.54881,VR,schwer
25,29.0,25.0,3.0,1.0,3.75988,10.0855,10.76355,VR,schwer
26,29.0,26.0,6.0,1.0,2.585541,-22.42847,22.57701,VR,schwer
27,29.0,27.0,6.0,1.0,2.466647,-7.266351,7.673604,VR,schwer
28,29.0,28.0,6.0,1.0,15.64121,-12.70903,20.15359,VR,schwer
29,29.0,29.0,6.0,1.0,28.35095,-4.178081,28.65716,VR,schwer
30,29.0,30.0,6.0,1.0,-7.455781,-7.755889,10.75837,VR,schwer
31,29.0,31.0,3.0,2.0,4.129699,-19.44416,19.87787,VR,schwer
32,29.0,32.0,3.0,2.0,16.28381,-6.543361,17.5493,VR,schwer
33,29.0,33.0,3.0,2.0,2.996136,-2.245837,3.744411,VR,schwer
34,29.0,34.0,3.0,2.0,3.41968,3.360308,4.794359,VR,schwer
35,29.0,35.0,3.0,2.0,40.89175,6.343871,41.38091,VR,schwer
36,29.0,36.0,6.0,2.0,-12.40293,-24.47534,27.43856,VR,schwer
37,29.0,37.0,6.0,2.0,-3.850146,-6.678949,7.709215,VR,schwer
38,29.0,38.0,6.0,2.0,-11.84888,-1.552375,11.95014,VR,schwer
39,29.0,39.0,6.0,2.0,0.1884842,-4.966575,4.97015,VR,schwer
40,29.0,40.0,6.0,2.0,11.38439,1.358361,11.46515,VR,schwer
41,29.0,41.0,2.0,1.0,12.58475,11.50044,17.04805,VR,mittel
42,29.0,42.0,2.0,1.0,11.9086,-11.89478,16.83153,VR,mittel
43,29.0,43.0,2.0,1.0,-4.058347,-12.22791,12.88379,VR,mittel
44,29.0,44.0,2.0,1.0,7.95482,1.542682,8.103026,VR,mittel
45,29.0,45.0,2.0,1.0,9.274588,1.238539,9.35692,VR,mittel
46,29.0,46.0,5.0,1.0,-6.66202,-24.38205,25.27581,VR,mittel
47,29.0,47.0,5.0,1.0,8.342233,-16.80116,18.75825,VR,mittel
48,29.0,48.0,5.0,1.0,4.368564,-11.25518,12.07326,VR,mittel
49,29.0,49.0,5.0,1.0,12.12391,-11.26401,16.54893,VR,mittel
50,29.0,50.0,5.0,1.0,19.03043,-0.6125526,19.04029,VR,mittel
51,29.0,51.0,2.0,2.0,10.82541,-15.86212,19.20407,VR,mittel
52,29.0,52.0,2.0,2.0,5.513734,-13.39914,14.48925,VR,mittel
53,29.0,53.0,2.0,2.0,9.031234,-9.238104,12.9192,VR,mittel
54,29.0,54.0,2.0,2.0,-4.794383,-6.196991,7.835101,VR,mittel
55,29.0,55.0,2.0,2.0,3.733369,-8.745648,9.509175,VR,mittel
56,29.0,56.0,5.0,2.0,8.356332,-8.729116,12.08411,VR,mittel
57,29.0,57.0,5.0,2.0,4.90518,3.410886,5.974524,VR,mittel
58,29.0,58.0,5.0,2.0,12.39321,1.704675,12.5099,VR,mittel
59,29.0,59.0,5.0,2.0,13.94565,-3.364008,14.34565,VR,mittel
60,29.0,60.0,5.0,2.0,4.477749,-3.695617,5.805843,VR,mittel
1,30.0,1.0,1.0,1.0,-3.080066,4.222317,5.226354,VR,leicht
2,30.0,2.0,1.0,1.0,-7.534942,-0.264007,7.539565,VR,leicht
3,30.0,3.0,1.0,1.0,-3.31983,0.4435066,3.349324,VR,leicht
4,30.0,4.0,1.0,1.0,-4.011783,5.945352,7.17228,VR,leicht
5,30.0,5.0,1.0,1.0,-11.24223,6.226702,12.85144,VR,leicht
6,30.0,6.0,1.0,1.0,-8.409469,3.197772,8.996939,VR,leicht
7,30.0,7.0,4.0,1.0,2.174654,-0.7308573,2.294183,VR,leicht
8,30.0,8.0,4.0,1.0,4.062093,3.462322,5.337441,VR,leicht
9,30.0,9.0,4.0,1.0,4.928965,-23.25103,23.76773,VR,leicht
10,30.0,10.0,4.0,1.0,-6.396641,-4.385031,7.755353,VR,leicht
11,30.0,11.0,4.0,1.0,-0.1716145,-7.05895,7.061036,VR,leicht
12,30.0,12.0,4.0,1.0,-3.926893,-4.819612,6.216844,VR,leicht
13,30.0,13.0,1.0,2.0,-1.807695,8.743883,8.928788,VR,leicht
14,30.0,14.0,1.0,2.0,-4.342419,8.066654,9.161196,VR,leicht
15,30.0,15.0,1.0,2.0,-4.054537,2.413892,4.718702,VR,leicht
16,30.0,16.0,1.0,2.0,-4.833916,-7.806686,9.182107,VR,leicht
17,30.0,17.0,1.0,2.0,-3.403352,-3.892584,5.170591,VR,leicht
18,30.0,18.0,1.0,2.0,-2.197527,3.458917,4.097954,VR,leicht
19,30.0,19.0,4.0,2.0,-6.11072,-13.75447,15.05079,VR,leicht
20,30.0,20.0,4.0,2.0,34.60531,-8.959549,35.74634,VR,leicht
21,30.0,21.0,4.0,2.0,10.28988,3.548209,10.88445,VR,leicht
22,30.0,22.0,4.0,2.0,12.98973,-2.818068,13.2919,VR,leicht
23,30.0,23.0,4.0,2.0,3.457206,-9.179493,9.808944,VR,leicht
24,30.0,24.0,4.0,2.0,6.618391,-8.824821,11.03089,VR,leicht
25,30.0,25.0,2.0,1.0,-7.657952,-0.2578763,7.662293,VR,mittel
26,30.0,26.0,2.0,1.0,3.905528,4.292549,5.803372,VR,mittel
27,30.0,27.0,2.0,1.0,1.316653,-9.513978,9.604652,VR,mittel
28,30.0,28.0,2.0,1.0,7.950122,1.575358,8.104702,VR,mittel
29,30.0,29.0,2.0,1.0,5.922598,-0.1694017,5.925021,VR,mittel
30,30.0,30.0,2.0,1.0,2.412926,-14.14976,14.35402,VR,mittel
31,30.0,31.0,5.0,1.0,0.6146187,-8.029885,8.053373,VR,mittel
32,30.0,32.0,5.0,1.0,-2.826258,-10.13142,10.51824,VR,mittel
33,30.0,33.0,5.0,1.0,9.720562,-5.734792,11.28615,VR,mittel
34,30.0,34.0,5.0,1.0,-0.2935594,-16.5153,16.51792,VR,mittel
35,30.0,35.0,5.0,1.0,9.98702,-8.075342,12.84335,VR,mittel
36,30.0,36.0,5.0,1.0,11.69038,-10.83928,15.94224,VR,mittel
37,30.0,37.0,2.0,2.0,-7.117254,-6.646729,9.738291,VR,mittel
38,30.0,38.0,2.0,2.0,3.32204,-6.391874,7.203611,VR,mittel
39,30.0,39.0,2.0,2.0,0.7086179,-4.934739,4.985358,VR,mittel
40,30.0,40.0,2.0,2.0,-5.874393,-11.04154,12.50696,VR,mittel
41,30.0,41.0,2.0,2.0,-6.86621,-4.758723,8.354057,VR,mittel
42,30.0,42.0,2.0,2.0,-5.601449,-10.84551,12.20661,VR,mittel
43,30.0,43.0,2.0,2.0,0.9641253,-6.27413,6.347775,VR,mittel
44,30.0,44.0,5.0,2.0,5.518515,-5.404483,7.724147,VR,mittel
45,30.0,45.0,5.0,2.0,0.702072,-13.1535,13.17223,VR,mittel
46,30.0,46.0,5.0,2.0,-0.4812291,-13.70236,13.7108,VR,mittel
47,30.0,47.0,5.0,2.0,-7.628664,-10.31256,12.82753,VR,mittel
48,30.0,48.0,5.0,2.0,-3.741616,-9.079185,9.819943,VR,mittel
49,30.0,49.0,5.0,2.0,-4.203255,-11.88737,12.60861,VR,mittel
50,30.0,50.0,5.0,2.0,-0.6450486,-16.04655,16.05951,VR,mittel
51,30.0,51.0,5.0,2.0,6.091165,-6.68893,9.046772,VR,mittel
52,30.0,52.0,5.0,2.0,2.463708,-13.02724,13.25816,VR,mittel
53,30.0,53.0,3.0,1.0,-0.2700481,0.001449234,0.270052,VR,schwer
54,30.0,54.0,3.0,1.0,2.032228,-5.347162,5.720323,VR,schwer
55,30.0,55.0,3.0,1.0,8.749555,-10.72743,13.84314,VR,schwer
56,30.0,56.0,3.0,1.0,0.15155,-14.93182,14.93259,VR,schwer
57,30.0,57.0,3.0,1.0,2.951228,1.348293,3.244632,VR,schwer
58,30.0,58.0,6.0,1.0,5.50652,-4.386942,7.040386,VR,schwer
59,30.0,59.0,6.0,1.0,11.29936,0.4477401,11.30822,VR,schwer
60,30.0,60.0,6.0,1.0,3.811192,-9.141027,9.903715,VR,schwer
61,30.0,61.0,6.0,1.0,10.26762,-6.735382,12.27964,VR,schwer
62,30.0,62.0,6.0,1.0,-0.8404997,-1.208054,1.471677,VR,schwer
63,30.0,63.0,6.0,1.0,27.48226,-7.067084,28.37637,VR,schwer
64,30.0,64.0,6.0,1.0,-42.06939,16.13859,45.05871,VR,schwer
65,30.0,65.0,3.0,2.0,-0.3788039,7.367354,7.377086,VR,schwer
66,30.0,66.0,3.0,2.0,-5.226606,-3.177419,6.11665,VR,schwer
67,30.0,67.0,3.0,2.0,3.886322,-6.157695,7.281532,VR,schwer
68,30.0,68.0,3.0,2.0,-0.9164268,9.333551,9.378434,VR,schwer
69,30.0,69.0,3.0,2.0,-1.984168,-4.202108,4.647003,VR,schwer
70,30.0,70.0,3.0,2.0,0.6164113,7.174043,7.200476,VR,schwer
71,30.0,71.0,6.0,2.0,-1.735565,-14.65105,14.75349,VR,schwer
72,30.0,72.0,6.0,2.0,-1.037597,11.61997,11.6662,VR,schwer
73,30.0,73.0,6.0,2.0,-2.182125,2.68184,3.457447,VR,schwer
74,30.0,74.0,6.0,2.0,-24.6642,-5.87668,25.35465,VR,schwer
75,30.0,75.0,6.0,2.0,7.630498,-7.708514,10.84646,VR,schwer
76,30.0,76.0,6.0,2.0,9.093428,2.856715,9.531592,VR,schwer
1,19.0,1.0,1.0,1.0,5.557622,-0.3828346,5.570793,VR,leicht
2,19.0,2.0,1.0,1.0,6.334239,-15.89029,17.10625,VR,leicht
